#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2449155	387893	1453	132490	107837	-	-	SETD8	CSNK1D	KMT5A|PR-Set7|SET07|SET8	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-Western	physical	Wang Z (2015)	PUBMED:26666832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NQR1	-	NP_065115|NP_001311433|NP_001311434|NP_001311435	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2466107	54101	1453	119899	107837	-	-	RIPK4	CSNK1D	ANKK2|ANKRD3|DIK|NKRD3|PKK|PPS2|RIP4	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Rodriguez J (2016)	PUBMED:26972000	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	Q9H4D1|Q96T11	NP_065690	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2469295	5789	1453	111753	107837	-	-	PTPRD	CSNK1D	HPTP|HPTPD|HPTPDELTA|PTPD|RPTPDELTA	ASPS|CKIdelta|FASPS2|HCKID	Reconstituted Complex	physical	Meehan M (2012)	PUBMED:22305495	9606	9606	High Throughput	-	-	Protein interaction array	-	BIOGRID	P23468	Q59H90|Q3KPI9|Q2HXI4	NP_002830|NP_001035802|NP_001164496|NP_569077|NP_569076|NP_569075|NP_001364887|NP_001364875|NP_001364876|NP_001364987	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2471244	3312	1453	109544	107837	-	-	HSPA8	CSNK1D	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2489594	5536	1453	111528	107837	-	-	PPP5C	CSNK1D	PP5|PPP5|PPT	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-Western	physical	Dushukyan N (2017)	PUBMED:29141220	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P53041	A0A024R0Q7	NP_006238|NP_001191213	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2489595	1453	5536	107837	111528	-	-	CSNK1D	PPP5C	ASPS|CKIdelta|FASPS2|HCKID	PP5|PPP5|PPT	Biochemical Activity	physical	Dushukyan N (2017)	PUBMED:29141220	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	P53041	A0A024R0Q7	NP_006238|NP_001191213	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2530528	2146	1453	108446	107837	-	-	EZH2	CSNK1D	ENX-1|ENX1|EZH1|EZH2b|KMT6|KMT6A|WVS|WVS2	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Oliviero G (2016)	PUBMED:27634302	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15910	S4S3R8	NP_694543|NP_001190176|NP_004447|NP_001190178|NP_001190177	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2531102	9401	1453	114798	107837	-	-	RECQL4	CSNK1D	RECQ4	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Lu H (2017)	PUBMED:29229926	9606	9606	High Throughput	-	-	-	-	BIOGRID	O94761	-	NP_004251	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2574942	6597	1453	112481	107837	-	-	SMARCA4	CSNK1D	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-Western	physical	Huang LY (2018)	PUBMED:30177679	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P51532	A7E2E1|Q9HBD4|B3KNW7	NP_003063|NP_001122319|NP_001122318|NP_001122317|NP_001122316|NP_001122320|NP_001122321|NP_001361386	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603397	8517	1453	114089	107837	-	-	IKBKG	CSNK1D	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001364244|NP_001364243|NP_001364242|NP_001364241|NP_001308326|NP_001308325|NP_001093327|NP_001093326	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603432	8772	1453	114302	107837	GIG3	-	FADD	CSNK1D	MORT1	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q13158	-	NP_003815	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603473	10010	1453	115328	107837	-	-	TANK	CSNK1D	I-TRAF|ITRAF|TRAF2	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603822	79155	1453	122573	107837	RP3-474M20.1	-	TNIP2	CSNK1D	ABIN2|FLIP1|KLIP	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q8NFZ5	D6RGJ2	NP_077285|NP_001154999|NP_001278945	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618128	1453	4137	107837	110308	-	-	CSNK1D	MAPT	ASPS|CKIdelta|FASPS2|HCKID	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Li G (2004)	PUBMED:14761950	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618129	1453	4137	107837	110308	-	-	CSNK1D	MAPT	ASPS|CKIdelta|FASPS2|HCKID	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Li G (2004)	PUBMED:14761950	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2618130	4137	1453	110308	107837	-	-	MAPT	CSNK1D	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-Western	physical	Li G (2004)	PUBMED:14761950	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2621164	23299	1453	116891	107837	RP11-476B13.3	-	BICD2	CSNK1D	SMALED2|bA526D8.1	ASPS|CKIdelta|FASPS2|HCKID	Proximity Label-MS	physical	Redwine WB (2017)	PUBMED:28718761	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8TD16	Q96FU2	NP_056065|NP_001003800	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2624102	1453	4137	107837	110308	-	-	CSNK1D	MAPT	ASPS|CKIdelta|FASPS2|HCKID	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Sadik G (2009)	PUBMED:19014373	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2633763	328	1453	106825	107837	-	-	APEX1	CSNK1D	APE|APE1|APEN|APEX|APX|HAP1|REF1	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-RNA	physical	Antoniali G (2017)	PUBMED:28986522	9606	9606	High Throughput	-	-	-	-	BIOGRID	P27695	Q5TZP7	NP_542379|NP_001231178|NP_542380|NP_001632	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2642196	9110	1453	114560	107837	-	-	MTMR4	CSNK1D	FYVE-DSP2|ZFYVE11	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Kumar P (2017)	PUBMED:28675297	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NYA4	-	NP_004678	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2698394	7813	1453	113584	107837	-	-	EVI5	CSNK1D	NB4S	ASPS|CKIdelta|FASPS2|HCKID	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	O60447	Q59FE7	NP_005656	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2706777	57144	1453	121402	107837	RP5-1119D9.3	-	PAK7	CSNK1D	PAK5	ASPS|CKIdelta|FASPS2|HCKID	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q9P286	B0AZM9	NP_065074|NP_817127	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2712105	84445	1453	124083	107837	RP11-108L7.8	-	LZTS2	CSNK1D	LAPSER1	ASPS|CKIdelta|FASPS2|HCKID	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q9BRK4	-	NP_001305028|NP_001305029|NP_115805|NP_001305030	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2713236	10612	1453	115858	107837	-	-	TRIM3	CSNK1D	BERP|HAC1|RNF22|RNF97	ASPS|CKIdelta|FASPS2|HCKID	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	O75382	B7Z5Y8	NP_150594|NP_001234936|NP_001234935|NP_006449	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2719247	64375	1453	122146	107837	-	-	IKZF4	CSNK1D	EOS|ZNFN1A4	ASPS|CKIdelta|FASPS2|HCKID	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q9H2S9	-	NP_071910	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2723319	8864	1453	114387	107837	-	-	PER2	CSNK1D	FASPS|FASPS1	ASPS|CKIdelta|FASPS2|HCKID	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	O15055	-	NP_073728	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2728120	1453	114991	107837	125407	-	RP11-56P10.2	CSNK1D	ZNF618	ASPS|CKIdelta|FASPS2|HCKID	FP13169|NEDD10	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q5T7W0	-	NP_588615	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2728121	1453	653121	107837	575543	-	-	CSNK1D	ZBTB8A	ASPS|CKIdelta|FASPS2|HCKID	BOZF1|ZBTB8|ZNF916A	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q96BR9	D3DPQ1	NP_001278425|NP_001035531	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2728122	1453	64770	107837	122281	-	-	CSNK1D	CCDC14	ASPS|CKIdelta|FASPS2|HCKID	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q49A88	-	NP_073594|NP_001353268|NP_001353267|NP_001353266|NP_001353265|NP_001353264|NP_001295246	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2728123	1453	51233	107837	119396	-	-	CSNK1D	DRICH1	ASPS|CKIdelta|FASPS2|HCKID	C22orf43	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q6PGQ1	-	NP_057533	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2747745	1856	1453	108189	107837	-	-	DVL2	CSNK1D	-	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Nielsen CP (2019)	PUBMED:31340145	9606	9606	High Throughput	-	-	assayed using SILAC (stable isotope labeling by amino acids in cell culture)	-	BIOGRID	O14641	-	NP_004413	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2748357	57664	1453	121697	107837	-	-	PLEKHA4	CSNK1D	PEPP1	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Shami Shah A (2019)	PUBMED:31091453	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)|only hits identified in both pull-downs have been included	-	BIOGRID	Q9H4M7	-	NP_001154826|NP_065955	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2757663	2022	1453	108337	107837	RP11-228B15.2	-	ENG	CSNK1D	END|HHT1|ORW1	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Gallardo-Vara E (2019)	PUBMED:31540324	9606	9606	High Throughput	-	-	-	-	BIOGRID	P17813	A0A024R878|Q5T9B9|Q96CG0|F5GX88|B7Z6Y5	NP_000109|NP_001108225|NP_001265067	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2779657	5170	1453	111196	107837	-	-	PDPK1	CSNK1D	PDK1|PDPK2|PDPK2P|PRO0461	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Kennedy SA (2020)	PUBMED:31980649	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2799080	43740578	1453	4383861	107837	GU280_gp01_nsp13	-	nsp13	CSNK1D	ORF1ab|ORF1ab-nsp13|Hel|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|Helicase|R1AB_SARS2|PRO_0000449630	ASPS|CKIdelta|FASPS2|HCKID	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725308	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2802862	43740577	1453	4383873	107837	GU280_gp09	-	ORF8	CSNK1D	SARS-CoV2 ORF8|SARS-CoV-2 ORF8|8|NS7B_SARS2|PRO_0000449655	ASPS|CKIdelta|FASPS2|HCKID	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTC8	-	YP_009724396	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2824524	54443	1453	119959	107837	-	-	ANLN	CSNK1D	FSGS8|Scraps|scra	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Capalbo L (2019)	PUBMED:31586073	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NQW6	A0A024RA49	NP_001271231|NP_001271230|NP_061155	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2829889	9928	1453	115256	107837	-	-	KIF14	CSNK1D	-	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Capalbo L (2019)	PUBMED:31586073	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15058	-	NP_055690|NP_001292721	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2831596	10112	1453	115418	107837	-	-	KIF20A	CSNK1D	MKLP2|RAB6KIFL	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Capalbo L (2019)	PUBMED:31586073	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95235	-	NP_005724	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2832515	9493	1453	114873	107837	-	-	KIF23	CSNK1D	CHO1|KNSL5|MKLP-1|MKLP1	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Capalbo L (2019)	PUBMED:31586073	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q02241	-	NP_001354734|NP_612565|NP_001268230|NP_001354733|NP_004847	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2844030	228359	1453	230727	107837	RP23-12H6.1	-	Arhgap1	CSNK1D	B230365D05Rik|C76222|Cdc42GAP|p50rhoGAP	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Mueller PM (2020)	PUBMED:32203420	10090	9606	High Throughput	6.692742518	-	prey proteins were classified into confidence-level categories of gold (highest confidence), silver or bronze based on various criteria|tagged bait proteins were affinity purified and associated proteins identified by mass spectrometry|the score provided is the CompPASS Z-score|this interaction was classified by the authors as being in the gold list	-	BIOGRID	Q5FWK3	A2AH25|Q8BQW4	NP_666236|NP_001139374	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Mus musculus	Homo sapiens
2844176	23092	1453	116720	107837	-	-	ARHGAP26	CSNK1D	GRAF|GRAF1|OPHN1L|OPHN1L1	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Mueller PM (2020)	PUBMED:32203420	9606	9606	High Throughput	8.068636722	-	prey proteins were classified into confidence-level categories of gold (highest confidence), silver or bronze based on various criteria|tagged bait proteins were affinity purified and associated proteins identified by mass spectrometry|the score provided is the CompPASS Z-score|this interaction was classified by the authors as being in the gold list	-	BIOGRID	Q9UNA1	-	NP_001129080|NP_001336476|NP_055886	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2845388	57584	1453	121636	107837	RP11-324E23.2	-	ARHGAP21	CSNK1D	ARHGAP10	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Mueller PM (2020)	PUBMED:32203420	9606	9606	High Throughput	2.565059908	-	prey proteins were classified into confidence-level categories of gold (highest confidence), silver or bronze based on various criteria|tagged bait proteins were affinity purified and associated proteins identified by mass spectrometry|the score provided is the CompPASS Z-score|this interaction was classified by the authors as being in the bronze list	-	BIOGRID	Q5T5U3	-	NP_001354379|NP_001354376|NP_001354377|NP_001354380|NP_001354381|NP_065875|NP_001354383|NP_001354382|NP_001354378|NP_001354384	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2846364	84144	1453	123912	107837	RP11-33E12.1	-	SYDE2	CSNK1D	-	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Mueller PM (2020)	PUBMED:32203420	9606	9606	High Throughput	3.940954111	-	prey proteins were classified into confidence-level categories of gold (highest confidence), silver or bronze based on various criteria|tagged bait proteins were affinity purified and associated proteins identified by mass spectrometry|the score provided is the CompPASS Z-score|this interaction was classified by the authors as being in the bronze list	-	BIOGRID	Q5VT97	-	NP_115560	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2858165	55177	1453	120476	107837	hucep-10	-	RMDN3	CSNK1D	FAM82A2|FAM82C|RMD-3|RMD3|ptpip51	ASPS|CKIdelta|FASPS2|HCKID	Proximity Label-MS	physical	Antonicka H (2020)	PUBMED:32877691	9606	9606	High Throughput	1.0	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID	Q96TC7	A0A024R9P6	NP_001310824|NP_001310825|NP_001310826|NP_001310823|NP_001291731|NP_060615	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2872327	3187	1453	109428	107837	-	-	HNRNPH1	CSNK1D	HNRPH|HNRPH1|hnRNPH	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-RNA	physical	Uren PJ (2016)	PUBMED:26760575	9606	9606	High Throughput	-	-	RIP-Seq|iCLIP	-	BIOGRID	P31943	E9PCY7|G8JLB6	NP_001351162|NP_001351163|NP_001351160|NP_001351161|NP_001351166|NP_001351167|NP_001351164|NP_001351165|NP_001351168|NP_001351169|NP_001350501|NP_005511|NP_001351179|NP_001351175|NP_001351174|NP_001351177|NP_001351176|NP_001351171|NP_001351170|NP_001351173|NP_001351172|NP_001351157|NP_001351156|NP_001351155|NP_001351154|NP_001351159|NP_001351158|NP_001244222	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2890318	1453	7155	107837	113008	-	-	CSNK1D	TOP2B	ASPS|CKIdelta|FASPS2|HCKID	TOPIIB|top2beta	Affinity Capture-Western	physical	Shu J (2020)	PUBMED:32015321	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q02880	Q59H80	NP_001059|NP_001317629	-	-	-	-	-	-	Homo sapiens	Homo sapiens
